Poster_Link,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross
"https://m.media-amazon.com/images/M/MV5BMGI3YWFmNDQtNjc0Ny00ZDBjLThlNjYtZTc1ZTk5MzU2YTVjXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_UY98_CR1,0,67,98_AL_.jpg",mommi,2014,r,139 min,drama,8.1,a widow singl mother rais her violent son alon find new hope when a mysteri neighbor insert herself into their household,0.0,xavier dolan,ann dorval,antoin olivi pilon,suzann cl ment,patrick huard,0.0,3 492 754
"https://m.media-amazon.com/images/M/MV5BMjA1NTEwMDMxMF5BMl5BanBnXkFtZTgwODkzMzI0MjE@._V1_UY98_CR0,0,67,98_AL_.jpg",haider,2014,ua,160 min,action crime drama,8.1,a young man return to kashmir after hi father s disappear to confront hi uncl whom he suspect of play a role in hi father s fate,0.0,vishal bhardwaj,shahid kapoor,tabu,shraddha kapoor,kay kay menon,0.0,901 610
"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",logan,2017,a,137 min,action drama sci fi,8.1,in a futur where mutant are nearli extinct an elderli and weari logan lead a quiet life but when laura a mutant child pursu by scientist come to him for help he must get her to safeti,0.0,jame mangold,hugh jackman,patrick stewart,dafn keen,boyd holbrook,0.0,226 277 068
"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,r,118 min,drama thriller,8.1,held captiv for 7 year in an enclos space a woman and her young son final gain their freedom allow the boy to experi the outsid world for the first time,0.0,lenni abrahamson,brie larson,jacob tremblay,sean bridger,wendi crewson,0.0,14 677 674
"https://m.media-amazon.com/images/M/MV5BNGQzY2Y0MTgtMDA4OC00NjM3LWI0ZGQtNTJlM2UxZDQxZjI0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY98_CR1,0,67,98_AL_.jpg",relato salvaj,2014,r,122 min,comedi drama thriller,8.1,six short stori that explor the extrem of human behavior involv peopl in distress,0.0,dami n szifron,dar o grandinetti,mar a marul,m nica villa,diego starosta,0.0,3 107 072
"https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_UX67_CR0,0,67,98_AL_.jpg",soul,2020,u,100 min,anim adventur comedi,8.1,after land the gig of a lifetim a new york jazz pianist suddenli find himself trap in a strang land between earth and the afterlif,0.0,pete docter,kemp power,jami foxx,tina fey,graham norton,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BYzE2MjEwMTQtOTQ2Mi00ZWExLTkyMjUtNmJjMjBlYWFjZDdlXkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UY98_CR0,0,67,98_AL_.jpg",ki uykusu,2014,Unknown,196 min,drama,8.1,a hotel owner and landlord in a remot turkish villag deal with conflict within hi famili and a tenant behind on hi rent,0.0,nuri bilg ceylan,haluk bilgin,melisa s zen,demet akbag,ayberk pekcan,0.0,165 520
"https://m.media-amazon.com/images/M/MV5BMTYzOTE2NjkxN15BMl5BanBnXkFtZTgwMDgzMTg0MzE@._V1_UY98_CR0,0,67,98_AL_.jpg",pk,2014,ua,153 min,comedi drama music,8.1,an alien on earth lose the onli devic he can use to commun with hi spaceship hi innoc natur and child like question forc the countri to evalu the impact of religion on it peopl,0.0,rajkumar hirani,aamir khan,anushka sharma,sanjay dutt,boman irani,0.0,10 616 104
"https://m.media-amazon.com/images/M/MV5BMGNhYjUwNmYtNDQxNi00NDdmLTljMDAtZWM1NDQyZTk3ZDYwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",omg oh my god,2012,u,125 min,comedi drama fantasi,8.1,a shopkeep take god to court when hi shop is destroy by an earthquak,0.0,umesh shukla,paresh rawal,akshay kumar,mithun chakraborti,mahesh manjrekar,0.0,923 221
"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",the grand budapest hotel,2014,ua,99 min,adventur comedi crime,8.1,a writer encount the owner of an age high class hotel who tell him of hi earli year serv as a lobbi boy in the hotel s gloriou year under an except concierg,0.0,we anderson,ralph fienn,f murray abraham,mathieu amalr,adrien brodi,0.0,59 100 318
"https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_UX67_CR0,0,67,98_AL_.jpg",gone girl,2014,a,149 min,drama mysteri thriller,8.1,with hi wife s disappear have becom the focu of an intens media circu a man see the spotlight turn on him when it s suspect that he may not be innoc,0.0,david fincher,ben affleck,rosamund pike,neil patrick harri,tyler perri,0.0,167 767 189
"https://m.media-amazon.com/images/M/MV5BYzQxNDZhNDUtNDUwOC00NjQyLTg2OWUtZWVlYThjYjYyMTc2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",kami kodomo no ame to yuki,2012,u,117 min,anim drama fantasi,8.1,after her werewolf lover unexpectedli die in an accid while hunt for food for their children a young woman must find way to rais the werewolf son and daughter that she had with him while keep their trait hidden from societi,0.0,mamoru hosoda,aoi miyazaki,takao osawa,haru kuroki,yukito nishii,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",hacksaw ridg,2016,a,139 min,biographi drama histori,8.1,world war ii american armi medic desmond t doss who serv dure the battl of okinawa refus to kill peopl and becom the first man in american histori to receiv the medal of honor without fire a shot,0.0,mel gibson,andrew garfield,sam worthington,luke bracey,teresa palmer,0.0,67 209 615
"https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_UX67_CR0,0,67,98_AL_.jpg",insid out,2015,u,95 min,anim adventur comedi,8.1,after young riley is uproot from her midwest life and move to san francisco her emot joy fear anger disgust and sad conflict on how best to navig a new citi hous and school,0.0,pete docter,ronni del carmen,ami poehler,bill hader,lewi black,0.0,356 461 711
"https://m.media-amazon.com/images/M/MV5BMTQzMTEyODY2Ml5BMl5BanBnXkFtZTgwMjA0MDUyMjE@._V1_UY98_CR0,0,67,98_AL_.jpg",barfi,2012,u,151 min,comedi drama romanc,8.1,three young peopl learn that love can neither be defin nor contain by societi s definit of normal and abnorm,0.0,anurag basu,ranbir kapoor,priyanka chopra,ileana d cruz,saurabh shukla,0.0,2 804 874
"https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",12 year a slave,2013,a,134 min,biographi drama histori,8.1,in the antebellum unit state solomon northup a free black man from upstat new york is abduct and sold into slaveri,0.0,steve mcqueen,chiwetel ejiofor,michael kenneth william,michael fassbend,brad pitt,0.0,56 671 993
"https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",rush,2013,ua,123 min,action biographi drama,8.1,the merciless 1970 rivalri between formula one rival jame hunt and niki lauda,0.0,ron howard,daniel br hl,chri hemsworth,olivia wild,alexandra maria lara,0.0,26 947 624
"https://m.media-amazon.com/images/M/MV5BM2UwMDVmMDItM2I2Yi00NGZmLTk4ZTUtY2JjNTQ3OGQ5ZjM2XkEyXkFqcGdeQXVyMTA1OTYzOTUx._V1_UX67_CR0,0,67,98_AL_.jpg",ford v ferrari,2019,ua,152 min,action biographi drama,8.1,american car design carrol shelbi and driver ken mile battl corpor interfer and the law of physic to build a revolutionari race car for ford in order to defeat ferrari at the 24 hour of le man in 1966,0.0,jame mangold,matt damon,christian bale,jon bernthal,caitriona balf,0.0,117 624 028
"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",spotlight,2015,a,129 min,biographi crime drama,8.1,the true stori of how the boston globe uncov the massiv scandal of child molest and cover up within the local cathol archdioces shake the entir cathol church to it core,0.0,tom mccarthi,mark ruffalo,michael keaton,rachel mcadam,liev schreiber,0.0,45 055 776
"https://m.media-amazon.com/images/M/MV5BMTQ2MDMwNjEwNV5BMl5BanBnXkFtZTgwOTkxMzI0MzE@._V1_UY98_CR0,0,67,98_AL_.jpg",song of the sea,2014,pg,93 min,anim adventur drama,8.1,ben a young irish boy and hi littl sister saoirs a girl who can turn into a seal go on an adventur to free the fairi and save the spirit world,0.0,tomm moor,david rawl,brendan gleeson,lisa hannigan,fionnula flanagan,0.0,857 524
"https://m.media-amazon.com/images/M/MV5BMTQ1NDI0NzkyOF5BMl5BanBnXkFtZTcwNzAyNzE2Nw@@._V1_UY98_CR0,0,67,98_AL_.jpg",kahaani,2012,ua,122 min,mysteri thriller,8.1,a pregnant woman s search for her miss husband take her from london to kolkata but everyon she question deni have ever met him,0.0,sujoy ghosh,vidya balan,parambrata chattopadhyay,indraneil sengupta,nawazuddin siddiqui,0.0,1 035 953
"https://m.media-amazon.com/images/M/MV5BZGFmMjM5OWMtZTRiNC00ODhlLThlYTItYTcyZDMyYmMyYjFjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY98_CR0,0,67,98_AL_.jpg",zindagi na milegi dobara,2011,u,155 min,comedi drama,8.1,three friend decid to turn their fantasi vacat into realiti after one of their friend get engag,0.0,zoya akhtar,hrithik roshan,farhan akhtar,abhay deol,katrina kaif,0.0,3 108 485
"https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",prison,2013,a,153 min,crime drama mysteri,8.1,when keller dover s daughter and her friend go miss he take matter into hi own hand as the polic pursu multipl lead and the pressur mount,0.0,deni villeneuv,hugh jackman,jake gyllenha,viola davi,melissa leo,0.0,61 002 302
"https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",mad max furi road,2015,ua,120 min,action adventur sci fi,8.1,in a post apocalypt wasteland a woman rebel against a tyrann ruler in search for her homeland with the aid of a group of femal prison a psychot worship and a drifter name max,0.0,georg miller,tom hardi,charliz theron,nichola hoult,zo kravitz,0.0,154 058 340
"https://m.media-amazon.com/images/M/MV5BOTcwMzdiMWItMjZlOS00MzAzLTg5OTItNTA4OGYyMjBhMmRiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR1,0,67,98_AL_.jpg",a wednesday,2008,ua,104 min,action crime drama,8.1,a retir polic offic reminisc about the most astound day of hi career about a case that wa never file but continu to haunt him in hi memori the case of a man and a wednesday,0.0,neeraj pandey,anupam kher,naseeruddin shah,jimmi sheirgil,aamir bashir,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_UX67_CR0,0,67,98_AL_.jpg",gran torino,2008,r,116 min,drama,8.1,disgruntl korean war veteran walt kowalski set out to reform hi neighbor thao lor a hmong teenag who tri to steal kowalski s prize possess a 1972 gran torino,0.0,clint eastwood,clint eastwood,bee vang,christoph carley,ahney her,0.0,148 095 302
"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",harri potter and the deathli hallow part 2,2011,ua,130 min,adventur drama fantasi,8.1,harri ron and hermion search for voldemort s remain horcrux in their effort to destroy the dark lord as the final battl rage on at hogwart,0.0,david yate,daniel radcliff,emma watson,rupert grint,michael gambon,0.0,381 011 219
"https://m.media-amazon.com/images/M/MV5BMTUzOTcwOTA2NV5BMl5BanBnXkFtZTcwNDczMzczMg@@._V1_UY98_CR0,0,67,98_AL_.jpg",okuribito,2008,pg 13,130 min,drama music,8.1,a newli unemploy cellist take a job prepar the dead for funer,0.0,y jir takita,masahiro motoki,ry ko hirosu,tsutomu yamazaki,kazuko yoshiyuki,0.0,1 498 210
"https://m.media-amazon.com/images/M/MV5BNzE4NDg5OWMtMzg3NC00ZDRjLTllMDMtZTRjNWZmNjBmMGZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",hachi a dog s tale,2009,g,93 min,biographi drama famili,8.1,a colleg professor bond with an abandon dog he take into hi home,0.0,lass hallstr m,richard gere,joan allen,cari hiroyuki tagawa,sarah roemer,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMDgzYjQwMDMtNGUzYi00MTRmLWIyMGMtNjE1OGZkNzY2YWIzL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR1,0,67,98_AL_.jpg",mari and max,2009,Unknown,92 min,anim comedi drama,8.1,a tale of friendship between two unlik pen pal mari a lone eight year old girl live in the suburb of melbourn and max a forti four year old sever obes man live in new york,0.0,adam elliot,toni collett,philip seymour hoffman,eric bana,barri humphri,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",how to train your dragon,2010,u,98 min,anim action adventur,8.1,a hapless young vike who aspir to hunt dragon becom the unlik friend of a young dragon himself and learn there may be more to the creatur than he assum,0.0,dean debloi,chri sander,jay baruchel,gerard butler,christoph mintz plass,0.0,217 581 231
"https://m.media-amazon.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_UX67_CR0,0,67,98_AL_.jpg",into the wild,2007,r,148 min,adventur biographi drama,8.1,after graduat from emori univers top student and athlet christoph mccandless abandon hi possess give hi entir 24 000 save account to chariti and hitchhik to alaska to live in the wilder along the way christoph encount a seri of charact that shape hi life,0.0,sean penn,emil hirsch,vinc vaughn,catherin keener,marcia gay harden,0.0,18 354 356
"https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",no countri for old men,2007,r,122 min,crime drama thriller,8.1,violenc and mayhem ensu after a hunter stumbl upon a drug deal gone wrong and more than two million dollar in cash near the rio grand,0.0,ethan coen,joel coen,tommi lee jone,javier bardem,josh brolin,0.0,74 283 625
"https://m.media-amazon.com/images/M/MV5BN2ZmMDMwODgtMzA5MS00MGU0LWEyYTgtYzQ5MmQzMzU2NTVkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",lage raho munna bhai,2006,u,144 min,comedi drama romanc,8.1,munna bhai embark on a journey with mahatma gandhi in order to fight against a corrupt properti dealer,0.0,rajkumar hirani,sanjay dutt,arshad warsi,vidya balan,boman irani,0.0,2 217 561
"https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",million dollar babi,2004,ua,132 min,drama sport,8.1,a determin woman work with a harden box trainer to becom a profession,0.0,clint eastwood,hilari swank,clint eastwood,morgan freeman,jay baruchel,0.0,100 492 203
"https://m.media-amazon.com/images/M/MV5BZGJjYmIzZmQtNWE4Yy00ZGVmLWJkZGEtMzUzNmQ4ZWFlMjRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",hotel rwanda,2004,pg 13,121 min,biographi drama histori,8.1,paul rusesabagina a hotel manag hous over a thousand tutsi refuge dure their struggl against the hutu militia in rwanda africa,0.0,terri georg,don cheadl,sophi okonedo,joaquin phoenix,xolani mali,0.0,23 530 892
"https://m.media-amazon.com/images/M/MV5BNjAxZTEzNzQtYjdlNy00ZTJmLTkwZDUtOTAwNTM3YjI2MWUyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",taegukgi hwinalrimyeo,2004,r,140 min,action drama war,8.1,when two brother are forc to fight in the korean war the elder decid to take the riskiest mission if it will help shield the younger from battl,0.0,je kyu kang,jang dong gun,won bin,eun ju lee,hyeong jin kong,0.0,1 111 061
"https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_UX67_CR0,0,67,98_AL_.jpg",befor sunset,2004,r,80 min,drama romanc,8.1,nine year after jess and celin first met they encount each other again on the french leg of jess s book tour,0.0,richard linklat,ethan hawk,juli delpi,vernon dobtcheff,louis lemoin torr s,0.0,5 820 649
"https://m.media-amazon.com/images/M/MV5BMzQ4MTBlYTQtMzJkYS00OGNjLTk1MWYtNzQ0OTQ0OWEyOWU1XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UY98_CR1,0,67,98_AL_.jpg",munna bhai m b b s,2003,u,156 min,comedi drama music,8.1,a gangster set out to fulfil hi father s dream of becom a doctor,0.0,rajkumar hirani,sanjay dutt,arshad warsi,graci singh,sunil dutt,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BOGViNTg4YTktYTQ2Ni00MTU0LTk2NWUtMTI4OTc1YTM0NzQ2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",salinui chueok,2003,ua,131 min,crime drama mysteri,8.1,in a small korean provinc in 1986 two detect struggl with the case of multipl young women be found rape and murder by an unknown culprit,0.0,bong joon ho,kang ho song,kim sang kyung,roe ha kim,jae ho song,0.0,14 131
"https://m.media-amazon.com/images/M/MV5BMjRjMTYwMTYtMmRkNi00MmVkLWE0MjQtNmM3YjI0NWFhZDNmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",dil chahta hai,2001,unrat,183 min,comedi drama romanc,8.1,three insepar childhood friend are just out of colleg noth come between them until they each fall in love and their wildli differ approach to relationship creat tension,0.0,farhan akhtar,aamir khan,saif ali khan,akshay khanna,preiti zinta,0.0,300 000
"https://m.media-amazon.com/images/M/MV5BNzM3NDFhYTAtYmU5Mi00NGRmLTljYjgtMDkyODQ4MjNkMGY2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",kill bill vol 1,2003,r,111 min,action crime drama,8.1,after awaken from a four year coma a former assassin wreak vengeanc on the team of assassin who betray her,0.0,quentin tarantino,uma thurman,david carradin,daryl hannah,michael madsen,0.0,70 099 045
"https://m.media-amazon.com/images/M/MV5BZTAzNWZlNmUtZDEzYi00ZjA5LWIwYjEtZGM1NWE1MjE4YWRhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",find nemo,2003,u,100 min,anim adventur comedi,8.1,after hi son is captur in the great barrier reef and taken to sydney a timid clownfish set out on a journey to bring him home,0.0,andrew stanton,lee unkrich,albert brook,ellen degener,alexand gould,0.0,380 843 261
"https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_UX67_CR0,0,67,98_AL_.jpg",catch me if you can,2002,a,141 min,biographi crime drama,8.1,bare 21 yet frank is a skill forger who ha pass as a doctor lawyer and pilot fbi agent carl becom obsess with track down the con man who onli revel in the pursuit,0.0,steven spielberg,leonardo dicaprio,tom hank,christoph walken,martin sheen,0.0,164 615 351
"https://m.media-amazon.com/images/M/MV5BMjQxMWJhMzMtMzllZi00NzMwLTllYjktNTcwZmU4ZmU3NTA0XkEyXkFqcGdeQXVyMTAzMDM4MjM0._V1_UY98_CR3,0,67,98_AL_.jpg",amor perro,2000,a,154 min,drama thriller,8.1,a horrif car accid connect three stori each involv charact deal with loss regret and life s harsh realiti all in the name of love,0.0,alejandro g i rritu,emilio echevarr a,gael garc a bernal,goya toledo,lvaro guerrero,0.0,5 383 834
"https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",monster inc,2001,u,92 min,anim adventur comedi,8.1,in order to power the citi monster have to scare children so that they scream howev the children are toxic to the monster and after a child get through 2 monster realiz thing may not be what they think,0.0,pete docter,david silverman,lee unkrich,billi crystal,john goodman,0.0,289 916 256
"https://m.media-amazon.com/images/M/MV5BZjJhMThkNTQtNjkxNy00MDdjLTg4MWQtMTI2MmQ3MDVmODUzXkEyXkFqcGdeQXVyMTAwOTA3NzY3._V1_UY98_CR1,0,67,98_AL_.jpg",shin seiki evangelion gekij ban air magokoro wo kimi ni,1997,ua,87 min,anim action drama,8.1,concurr theatric end of the tv seri shin seiki evangerion 1995,0.0,hideaki anno,kazuya tsurumaki,megumi ogata,megumi hayashibara,y ko miyamura,0.0,Unknown
"https://m.media-amazon.com/images/M/MV5BNDYxNWUzZmYtOGQxMC00MTdkLTkxOTctYzkyOGIwNWQxZjhmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",lagaan onc upon a time in india,2001,u,224 min,adventur drama music,8.1,the peopl of a small villag in victorian india stake their futur on a game of cricket against their ruthless british ruler,0.0,ashutosh gowarik,aamir khan,raghuvir yadav,graci singh,rachel shelley,0.0,70 147
"https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",the sixth sens,1999,a,107 min,drama mysteri thriller,8.1,a boy who commun with spirit seek the help of a dishearten child psychologist,0.0,m night shyamalan,bruce willi,haley joel osment,toni collett,olivia william,0.0,293 506 292
"https://m.media-amazon.com/images/M/MV5BMzIwOTdmNjQtOWQ1ZS00ZWQ4LWIxYTMtOWFkM2NjODJiMGY4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",la leggenda del pianista sull oceano,1998,u,169 min,drama music romanc,8.1,a babi boy discov in 1900 on an ocean liner grow into a music prodigi never set foot on land,0.0,giusepp tornator,tim roth,pruitt taylor vinc,m lani thierri,bill nunn,0.0,259 127
"https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",the truman show,1998,u,103 min,comedi drama,8.1,an insur salesman discov hi whole life is actual a realiti tv show,0.0,peter weir,jim carrey,ed harri,laura linney,noah emmerich,0.0,125 618 201
